pi5_total_cpu_v3

                                                                                                                                                                                                                          
Linux 6.8.0-1048-raspi (pi-desktop)     05/18/2026      _aarch64_       (4 CPU)

10:59:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:03:22 PM     all     10.31      0.00      5.93      4.38      0.00     79.38
11:03:23 PM     all     23.53      0.00      8.70      0.00      0.00     67.77
11:03:24 PM     all      8.95      0.00      4.86      0.26      0.00     85.93
11:03:25 PM     all     10.80      0.00      6.53      0.00      0.00     82.66
11:03:26 PM     all     15.33      0.00      8.79      0.00      0.00     75.88
11:03:27 PM     all     26.75      0.00      9.00      0.00      0.00     64.25
11:03:28 PM     all      3.58      0.00      4.60      0.00      0.00     91.82
11:03:29 PM     all      5.76      0.00      6.52      0.00      0.00     87.72
11:03:30 PM     all     34.51      0.00     10.83      0.00      0.00     54.66
11:03:31 PM     all      8.12      0.00      5.33      0.00      0.00     86.55
11:03:32 PM     all     11.34      0.00      6.30      0.00      0.00     82.37
11:03:33 PM     all     14.18      0.00      8.61      0.00      0.00     77.22
11:03:34 PM     all     17.27      0.00      6.70      0.00      0.00     76.03
11:03:35 PM     all     10.51      0.00      5.90      0.00      0.00     83.59
11:03:36 PM     all      4.88      0.00      5.91      0.00      0.00     89.20
11:03:37 PM     all     31.28      0.00     10.26      0.00      0.00     58.46
11:03:38 PM     all      9.23      0.00      5.90      0.00      0.00     84.87
11:03:39 PM     all      2.31      0.00      4.88      0.00      0.00     92.80
11:03:40 PM     all     23.41      0.00      8.91      0.00      0.00     67.68
11:03:41 PM     all     17.39      0.00      7.16      0.00      0.00     75.45
11:03:42 PM     all     10.77      0.00      4.87      0.00      0.00     84.36
11:03:43 PM     all      4.35      0.00      5.88      0.00      0.00     89.77
11:03:44 PM     all     24.49      0.00      9.85      0.00      0.00     65.66
11:03:45 PM     all     14.39      0.00      6.57      0.25      0.00     78.79
11:03:46 PM     all      3.54      0.00      4.56      0.00      0.00     91.90
11:03:47 PM     all     29.82      0.00     10.78      0.00      0.00     59.40
11:03:48 PM     all     17.88      0.00      6.55      1.26      0.00     74.31
11:03:49 PM     all      3.57      0.00      4.08      0.00      0.00     92.35
11:03:50 PM     all     21.46      0.00      9.09      0.00      0.00     69.44
11:03:51 PM     all     20.45      0.00      6.82      0.00      0.00     72.73
11:03:52 PM     all     10.46      0.00      6.63      0.00      0.00     82.91
11:03:53 PM     all      4.12      0.00      5.67      4.38      0.00     85.82
11:03:54 PM     all     23.35      0.00      8.88      0.00      0.00     67.77
11:03:55 PM     all     15.68      0.00      5.91      0.00      0.00     78.41
11:03:56 PM     all      2.30      0.00      5.36      0.00      0.00     92.35
11:03:57 PM     all     22.62      0.00      9.51      0.00      0.00     67.87
11:03:58 PM     all     19.28      0.00      7.46      0.00      0.00     73.26
11:03:59 PM     all      2.56      0.00      4.60      0.00      0.00     92.84
11:04:00 PM     all     12.56      0.00      8.46      5.38      0.00     73.59
11:04:01 PM     all     23.20      0.00      8.51      0.00      0.00     68.30
11:04:02 PM     all     14.18      0.00      5.67      0.00      0.00     80.15
11:04:03 PM     all      3.30      0.00      4.31      0.00      0.00     92.39
11:04:04 PM     all     19.80      0.00      9.39      0.00      0.00     70.81
11:04:05 PM     all     24.69      0.00      7.56      0.25      0.00     67.51
11:04:06 PM     all      3.75      0.00      5.50      0.00      0.00     90.75
11:04:07 PM     all     18.89      0.00      8.06      0.00      0.00     73.05
11:04:08 PM     all     25.56      0.00      9.52      0.00      0.00     64.91
11:04:09 PM     all      4.53      0.00      5.29      0.00      0.00     90.18
11:04:10 PM     all     11.20      0.00      6.11      0.00      0.00     82.70
11:04:11 PM     all     21.11      0.00      9.55      0.00      0.00     69.35
11:04:12 PM     all     19.39      0.00      7.40      0.00      0.00     73.21
11:04:13 PM     all      2.56      0.00      4.60      0.00      0.00     92.84
11:04:14 PM     all      9.18      0.00      8.16      3.83      0.00     78.83
11:04:15 PM     all     33.16      0.00     10.03      0.26      0.00     56.56
11:04:16 PM     all      3.32      0.00      5.12      0.00      0.00     91.56
11:04:17 PM     all     10.26      0.00      6.92      0.00      0.00     82.82
11:04:18 PM     all     20.25      0.00      9.37      0.00      0.00     70.38
11:04:19 PM     all     11.86      0.00      5.41      0.00      0.00     82.73
11:04:20 PM     all     10.39      0.00      4.94      0.00      0.00     84.68
11:04:21 PM     all      9.16      0.00      7.38      0.00      0.00     83.46
11:04:22 PM     all     31.46      0.00      9.46      0.00      0.00     59.08
11:04:23 PM     all      4.07      0.00      4.83      0.00      0.00     91.09
11:04:24 PM     all      4.05      0.00      4.56      0.00      0.00     91.39
11:04:25 PM     all     30.50      0.00     12.00      1.75      0.00     55.75
11:04:26 PM     all     14.61      0.00      5.79      0.00      0.00     79.60
11:04:27 PM     all     11.56      0.00      6.53      0.00      0.00     81.91
11:04:28 PM     all     10.38      0.00      7.09      0.00      0.00     82.53
11:04:29 PM     all     23.60      0.00      7.11      0.00      0.00     69.29
11:04:30 PM     all     11.08      0.00      6.30      1.26      0.00     81.36
11:04:31 PM     all      2.31      0.00      4.88      0.00      0.00     92.80
11:04:32 PM     all     28.97      0.00     10.77      0.00      0.00     60.26
11:04:33 PM     all     14.29      0.00      7.91      0.00      0.00     77.81
11:04:34 PM     all      2.30      0.00      4.86      0.00      0.00     92.84
11:04:35 PM     all     20.10      0.00      8.91      0.00      0.00     70.99
11:04:36 PM     all     20.05      0.00      7.46      0.00      0.00     72.49
11:04:37 PM     all     10.26      0.00      5.90      0.00      0.00     83.85
11:04:38 PM     all      3.36      0.00      5.43      0.00      0.00     91.21
11:04:39 PM     all     23.98      0.00      8.16      0.00      0.00     67.86
11:04:40 PM     all     14.62      0.00      6.67      0.26      0.00     78.46
11:04:41 PM     all      2.81      0.00      4.09      0.00      0.00     93.09
11:04:42 PM     all     22.73      0.00     10.35      0.00      0.00     66.92
11:04:43 PM     all     21.86      0.00      7.29      0.00      0.00     70.85
11:04:44 PM     all      3.28      0.00      5.30      0.00      0.00     91.41
11:04:45 PM     all     13.35      0.00      7.56      0.00      0.00     79.09
11:04:46 PM     all     24.31      0.00      9.02      0.00      0.00     66.67
11:04:47 PM     all     15.15      0.00      6.31      0.00      0.00     78.54
11:04:48 PM     all      3.78      0.00      5.79      0.00      0.00     90.43
11:04:49 PM     all     15.40      0.00      8.59      0.00      0.00     76.01
11:04:50 PM     all     28.03      0.00     10.61      0.00      0.00     61.36
11:04:51 PM     all      2.58      0.00      4.12      0.26      0.00     93.04
11:04:52 PM     all     12.79      0.00      7.42      0.00      0.00     79.80
11:04:53 PM     all     23.41      0.00      8.65      0.00      0.00     67.94
11:04:54 PM     all      6.96      0.00      4.64      0.00      0.00     88.40
11:04:55 PM     all      9.74      0.00      6.15      0.00      0.00     84.10
11:04:56 PM     all     15.03      0.00      7.25      5.44      0.00     72.28
11:04:57 PM     all     23.72      0.00      8.67      0.00      0.00     67.60
11:04:58 PM     all      2.57      0.00      4.88      0.00      0.00     92.54
11:04:59 PM     all      9.49      0.00      6.67      0.00      0.00     83.85
11:05:00 PM     all     35.53      0.00      9.90      0.00      0.00     54.57
11:05:01 PM     all      3.30      0.00      5.08      1.78      0.00     89.85


